File Name,Generated Caption
image.3940.jpg,a group of people are sitting in a room with a red and white and white and white and white and white are sitting
image.646.jpg,a girl in a yellow shirt is walking through a field
image.3588.jpg,a girl in a pink dress is sitting in a swimming pool
image.11596.jpg,a man in a red shirt is standing on a rock
image.9135.jpg,a dog is standing in the snow
image.5379.jpg,a girl in a red shirt is eating a large bubble
image.8338.jpg,a man is playing with a small child in a red and white toy
image.4081.jpg,a man in a blue shirt is jumping up at a man in a blue shirt
image.5292.jpg,a man in a red shirt and a white shirt is standing in front of a large building
image.4578.jpg,a small child is sitting in a red and white jacket
image.8394.jpg,a man and a woman are sitting on a bench
image.10320.jpg,a man is standing in a field of a white and white and white and white and white flowers
image.6749.jpg,a person in a red jacket is standing in a tree
image.13380.jpg,a little girl in a red shirt is walking through a grassy area
image.5664.jpg,a dog is jumping over a wooden fence
image.8083.jpg,a man is sitting on a tree with a large tree
image.5526.jpg,a man is sitting on a subway
image.4215.jpg,a man in a red shirt is playing with a fire
image.2893.jpg,a man is standing in a swimming pool
image.10224.jpg,a man is standing on a red and white and white bird in the grass
image.9912.jpg,FAILED
image.4035.jpg,a bird in a green shirt is standing in the grass
image.12820.jpg,a small child is jumping over a large tree
image.1484.jpg,a small child is jumping over a large tree
image.8678.jpg,a girl in a red dress is walking through a field of a tree
image.6998.jpg,a brown dog is running through a field
image.4766.jpg,a man and a woman are walking through a forest
image.9818.jpg,two girls ride camels
image.3910.jpg,a white bird is standing in front of a large tree
image.5139.jpg,a girl in a red dress is standing in front of a large tree
image.1873.jpg,a woman in a white dress is standing in front of a large building
image.2912.jpg,a large bird in a white dress is standing in the water
image.8919.jpg,a large bird in a red dress is flying through the air
image.5038.jpg,a bird with a long bird in the air
image.8494.jpg,a man is standing on a bed with a white and white dog
image.7548.jpg,a man in a black shirt is standing in front of a fire
image.8297.jpg,a woman in a red dress is standing in front of a tree
image.2501.jpg,three men in a room with a man in a white shirt and a white shirt and a man in a white shirt and
image.4620.jpg,a man is jumping over a ramp
image.13721.jpg,a man and a woman are sitting on a bed
image.768.jpg,a little girl is sitting on a swing
image.2765.jpg,a young boy is sitting on a bubble
image.15009.jpg,a child is playing with a toy in a blue and white and white and white and white dog
image.1412.jpg,a white and white dog is standing on a leash
image.4774.jpg,a small dog is standing on a tree
image.3792.jpg,two people are sitting on a dock
image.9754.jpg,two dogs are playing with a dog
image.10943.jpg,a man with a white hat is sitting on a white and white and white and white dog
image.15774.jpg,a man with a black shirt and a black hat is sitting on a cellphone
image.5376.jpg,a man sits on a bench with a man in a blue shirt
image.1283.jpg,a woman with a baby is eating a baby in a blue shirt
image.7257.jpg,a man and a woman are sitting on a fire
image.6209.jpg,a man is standing in a large white and white and white bird
image.3306.jpg,a man and a woman are sitting on a boat in the water
image.12414.jpg,a man in a yellow canoe is in a canoe on a lake
image.4231.jpg,a man in a white shirt is standing in front of a large white and white dog
image.3830.jpg,a man is standing on a wooden bridge
image.530.jpg,a horse wearing a red hat and a brown horse is riding a horse
image.3535.jpg,a little boy in a red shirt is climbing a tree
image.9119.jpg,a man is standing on a red and white and white and white and white dog
image.12588.jpg,a group of people are standing in a field of a large tree
image.4361.jpg,a man in a red shirt is standing in front of a large tree
image.1176.jpg,FAILED
image.9154.jpg,a man in a red dress is standing in front of a large building
image.13090.jpg,a large black and white dog is walking through a field
image.12247.jpg,a person in a red jacket is standing in a red and white and white and white flowers
image.13873.jpg,a man and a woman are standing in front of a building
image.8937.jpg,a man in a black wetsuit is jumping into the ocean
image.5517.jpg,a man in a red shirt is playing with a football
image.8837.jpg,a person in a red jacket is standing in the snow
image.2057.jpg,a man is standing in the water with a red and white dog
image.1863.jpg,FAILED
image.7338.jpg,a little boy is standing in the snow
image.6909.jpg,a man is standing in front of a building
image.9703.jpg,a crowd of people are gathered in a parade
image.5374.jpg,a man in a red and white helmet is riding a red motorcycle
image.11147.jpg,people are walking along a bridge
image.10828.jpg,a man plays a guitar while a man in a white shirt
image.8656.jpg,a young boy is sitting on a table with a baby in a blue shirt
image.14103.jpg,a little girl in a blue shirt is sitting on a wooden bench
image.5901.jpg,a man in a red shirt is standing in a large white and white and white and white hair
image.4216.jpg,a white dog is standing on the beach
image.11144.jpg,FAILED
image.2076.jpg,a man in a white shirt is playing with a guitar
image.7571.jpg,a woman with a black and white hat is smiling
image.7751.jpg,a man is standing in a swimming pool
image.7913.jpg,a child is being held by a small boy in a blue shirt
image.3115.jpg,a little boy is playing with a toy in the grass
image.5630.jpg,a man is standing in a large white and white and white and white hair
image.4954.jpg,a girl in a blue shirt is sitting in a pool
image.10113.jpg,a man walks down a path in a field
image.10429.jpg,a little girl in a red shirt is standing in a field of water
image.10044.jpg,a man is jumping into the ocean
image.713.jpg,a boy in a blue shirt is swimming in the water
image.1450.jpg,a white boat is driving on a red and white and white and white and white and white dog
image.2776.jpg,a man in a yellow jacket is standing in a boat
image.8347.jpg,a man in a red shirt is walking down a street
image.2624.jpg,a little girl in a red dress is walking down a street
image.14749.jpg,a boy in a red shirt is standing in a field
image.5623.jpg,a man is standing in front of a large tent
image.4838.jpg,a woman with a white shirt is eating a baby in a white shirt
image.8255.jpg,a man in a blue shirt is sitting on a table with a large stick
image.4756.jpg,a man in a red shirt is standing in front of a large building
image.13938.jpg,a man is standing in a large fire
image.9456.jpg,a man in a boat is standing in the water
image.13864.jpg,people are standing in a city area
image.14502.jpg,a bird is flying over a large body of water
image.2731.jpg,a white dog is standing in the water
image.3230.jpg,a man in a red shirt is sitting on a bed
image.7541.jpg,a man and a woman are standing on a beach
image.17230.jpg,a man in a white shirt and a white hat is walking down a sidewalk
image.9881.jpg,a man in a white shirt is playing a guitar
image.13657.jpg,a group of people are standing on a mountain overlooking a mountain
image.14577.jpg,a little girl is sitting on a bed with a yellow toy
image.5217.jpg,a young boy wearing a red shirt and a blue shirt is wearing a black and white shirt
image.6982.jpg,a man and a woman are walking past a building
image.8215.jpg,a man with a blue shirt and a blue shirt is sitting on a bench
image.927.jpg,a man stands on a cliff overlooking a rocky area
image.1471.jpg,a small brown dog is standing in a pool
image.4926.jpg,a man is standing on a mountain overlooking a mountain
image.1869.jpg,a group of people are sitting in a room with a group of people are sitting in a room
image.9697.jpg,a person in a blue shirt is standing in a field of water
image.2221.jpg,a soccer player in a red uniform is running in the field
image.2502.jpg,a baseball player is playing with a ball
image.11860.jpg,a man sits on a bench with a black and white dog
image.7366.jpg,a man and a woman are sitting on a wooden bench
image.1505.jpg,a man is riding a boat in the water
